Second;Datetime;GPUtemperature;GPUusage;FBusage;Memoryusage;Coreclock;Power;CPUtemperature;CPUusage;CPUclock;RAMusage;Framerate;Frametime;FramerateAvg;Dataset
155;24-02-202314:41:32;62;99;36;5200.781;1927;163.949;57;94.01;4299.994;12811;58.6;24.056;90.2;FSR Jakość
156;24-02-202314:41:33;63;98;35;5200.781;1905;167.61;56;91.927;4299.999;12814;58.7;21.784;90.1;FSR Jakość
157;24-02-202314:41:34;62;99;36;5200.781;1912;166.882;57;91.406;4299.998;12756;54.9;31.488;90;FSR Jakość
158;24-02-202314:41:35;62;99;35;5200.781;1905;166.316;56;92.448;4299.998;12909;55.6;23.556;89.9;FSR Jakość
159;24-02-202314:41:36;62;98;35;5216.781;1905;165.857;56;90.482;4299.998;12846;54.9;29.012;89.8;FSR Jakość
160;24-02-202314:41:37;62;95;33;5232.781;1912;165.738;57;92.708;4299.998;12649;53.3;26.054;89.7;FSR Jakość
161;24-02-202314:41:38;62;98;34;5248.781;1897;164.439;56;94.099;4299.999;12671;55.9;23.786;89.6;FSR Jakość
162;24-02-202314:41:39;62;98;34;5248.781;1905;163.703;57;93.39;4299.999;12773;55.1;30.767;89.6;FSR Jakość
163;24-02-202314:41:40;63;98;35;5248.781;1912;165.108;55;89.481;4299.999;12734;56.4;26.268;89.5;FSR Jakość
164;24-02-202314:41:41;62;98;33;5248.781;1897;167.75;55;89.583;4299.998;12531;55.7;21.365;89.4;FSR Jakość
165;24-02-202314:41:42;63;98;35;5248.781;1912;166.161;55;92.862;4299.995;12673;56.6;23.209;89.3;FSR Jakość
166;24-02-202314:41:43;63;98;36;5248.781;1897;166.235;54;93.842;4299.995;12674;58;28.416;89.2;FSR Jakość
167;24-02-202314:41:44;63;98;36;5248.781;1912;163.266;58;92.708;4299.999;12695;57.7;27.358;89.1;FSR Jakość
168;24-02-202314:41:45;63;98;36;5248.781;1905;163.259;58;94.531;4299.999;12586;57.5;24.021;89;FSR Jakość
169;24-02-202314:41:46;63;99;36;5248.781;1905;167.258;57;88.021;4299.997;12690;57.6;24.653;89;FSR Jakość
170;24-02-202314:41:47;63;98;37;5248.781;1897;167.697;58;83.608;4299.999;12716;57.5;21.445;88.9;FSR Jakość
171;24-02-202314:41:48;63;98;36;5248.781;1912;165.98;57;86.719;4299.999;12689;58.4;21.356;88.8;FSR Jakość
172;24-02-202314:41:49;63;98;37;5248.781;1897;166.291;56;86.402;4299.999;12580;58.4;25.082;88.7;FSR Jakość
173;24-02-202314:41:50;63;98;36;5248.781;1905;165.295;55;88.896;4299.998;12677;57.3;27.099;88.6;FSR Jakość
174;24-02-202314:41:51;63;98;35;5248.781;1912;163.54;57;88.198;4299.998;12703;57.3;22.918;88.6;FSR Jakość
175;24-02-202314:41:52;63;98;35;5248.781;1912;164.242;58;87.574;4299.998;12716;58.2;22.85;88.5;FSR Jakość
176;24-02-202314:41:53;63;98;36;5248.781;1912;163.462;57;89.994;4299.998;12697;58.1;23.349;88.4;FSR Jakość
177;24-02-202314:41:54;63;97;33;5248.781;1912;165.362;56;90.885;4299.998;12783;57.4;27.382;88.3;FSR Jakość
178;24-02-202314:41:55;63;98;32;5248.781;1912;165.964;54;88.281;4299.998;12750;54.2;25.077;88.2;FSR Jakość
179;24-02-202314:41:56;63;98;33;5248.781;1912;162.063;58;79.688;4299.998;12704;53.4;22.674;88.1;FSR Jakość
180;24-02-202314:41:57;63;98;33;5248.781;1912;164.361;57;78.321;4299.998;12845;52.8;30.887;88.1;FSR Jakość
181;24-02-202314:41:58;63;98;33;5248.781;1912;162.439;56;80.244;4299.998;12801;53.2;22.592;88;FSR Jakość
182;24-02-202314:41:59;63;99;33;5248.781;1912;165.618;55;77.865;4299.998;12740;53.9;23.477;87.9;FSR Jakość
183;24-02-202314:42:00;63;98;33;5248.781;1912;163.859;56;78.321;4299.998;12696;54.3;24.235;87.8;FSR Jakość
184;24-02-202314:42:01;63;99;35;5248.781;1897;166.372;59;79.731;4299.999;12737;54.9;24.896;87.7;FSR Jakość
185;24-02-202314:42:02;63;99;35;5248.781;1897;167.418;56;83.073;4299.998;12699;56.2;22.275;87.6;FSR Jakość
186;24-02-202314:42:03;63;99;35;5248.781;1912;166.982;58;77.865;4299.997;12659;56.9;22.577;87.6;FSR Jakość
187;24-02-202314:42:04;63;99;35;5248.781;1912;167.407;59;79.688;4299.997;12520;56.9;21.302;87.5;FSR Jakość
188;24-02-202314:42:05;63;98;34;5248.781;1912;164.424;55;80.469;4299.998;12673;56.1;22.09;87.4;FSR Jakość
189;24-02-202314:42:06;63;98;34;5248.781;1912;166.679;57;86.458;4299.997;12700;54.6;28.312;87.3;FSR Jakość
190;24-02-202314:42:07;63;99;35;5248.781;1912;165.876;61;88.542;4299.997;12640;55.3;23.592;87.2;FSR Jakość
191;24-02-202314:42:08;64;99;35;5248.781;1905;168.31;56;80.208;4299.999;12614;55.7;22.915;87.2;FSR Jakość
192;24-02-202314:42:09;63;99;34;5248.781;1897;168.15;55;78.436;4299.998;12737;55.8;25.552;87.1;FSR Jakość
193;24-02-202314:42:10;63;99;37;5248.781;1905;163.842;57;76.269;4299.998;12722;58.1;22.585;87;FSR Jakość
194;24-02-202314:42:11;63;99;37;5248.781;1912;166.408;54;83.854;4299.998;12645;62.1;19.345;87;FSR Jakość
195;24-02-202314:42:12;63;99;37;5248.781;1905;166.707;56;82.286;4299.998;12768;60.1;21.613;86.9;FSR Jakość
196;24-02-202314:42:13;63;97;37;5248.781;1897;166.76;56;86.915;4299.999;12686;59.3;21.507;86.8;FSR Jakość
197;24-02-202314:42:14;64;98;38;5248.781;1905;169.725;59;78.646;4299.998;12633;59.6;24.95;86.8;FSR Jakość
198;24-02-202314:42:15;63;98;39;5248.781;1897;167.756;55;72.135;4299.998;12603;59.5;19.569;86.7;FSR Jakość
199;24-02-202314:42:16;63;98;38;5248.781;1905;168.464;57;70.389;4299.991;12761;58.5;20.716;86.6;FSR Jakość
200;24-02-202314:42:17;63;99;37;5248.781;1905;168.634;54;71.71;4299.991;12597;57.7;20.964;86.5;FSR Jakość
201;24-02-202314:42:18;64;99;36;5248.781;1905;167.304;58;72.856;4300.002;12624;55.2;23.518;86.5;FSR Jakość
202;24-02-202314:42:19;63;99;35;5248.781;1897;166.861;57;74.343;4300.002;12638;53.3;22.401;86.4;FSR Jakość
203;24-02-202314:42:20;64;98;35;5248.781;1897;165.442;56;77.865;4299.998;12806;52.1;23.646;86.3;FSR Jakość
204;24-02-202314:42:21;64;99;36;5248.781;1890;167.502;59;89.063;4299.997;12580;51.5;31.322;86.2;FSR Jakość
205;24-02-202314:42:22;64;99;37;5248.781;1897;167.861;58;82.286;4299.997;12621;53;23.633;86.1;FSR Jakość
206;24-02-202314:42:23;64;99;36;5248.781;1897;168.032;59;82.297;4299.999;12618;52.5;22.684;86.1;FSR Jakość
207;24-02-202314:42:24;63;99;36;5248.781;1890;167.697;57;78.585;4299.999;12785;51.9;23.33;86;FSR Jakość
208;24-02-202314:42:25;64;99;36;5248.781;1897;168.44;56;75.369;4299.997;12582;51.6;24.144;85.9;FSR Jakość
209;24-02-202314:42:26;64;99;36;5248.781;1882;169.42;55;71.354;4299.997;12609;51.6;23.584;85.8;FSR Jakość
210;24-02-202314:42:27;64;99;36;5248.781;1890;168.651;57;73.177;4299.997;12697;51.7;22.007;85.7;FSR Jakość
211;24-02-202314:42:28;63;99;37;5248.781;1897;167.582;59;72.917;4299.999;12633;51.6;23.116;85.7;FSR Jakość
212;24-02-202314:42:29;64;99;36;5248.781;1897;165.837;56;72.917;4299.999;12606;51.3;30.619;85.6;FSR Jakość
213;24-02-202314:42:30;63;98;36;5264.781;1897;166.756;56;82.031;4299.999;12463;50.7;25.465;85.5;FSR Jakość
214;24-02-202314:42:31;64;99;37;5264.781;1897;167.779;57;80.469;4299.998;12633;53.3;23.32;85.4;FSR Jakość
215;24-02-202314:42:32;64;99;37;5264.781;1897;168.568;58;76.823;4299.998;12665;53.7;23.833;85.4;FSR Jakość
216;24-02-202314:42:33;64;99;36;5264.781;1890;167.68;59;81.771;4299.998;12595;52.1;22.827;85.3;FSR Jakość
217;24-02-202314:42:34;63;99;37;5264.781;1897;167.569;56;70.918;4300;12496;51.9;23.234;85.2;FSR Jakość
218;24-02-202314:42:35;64;99;35;5264.781;1897;170.011;54;65.365;4300;12656;50.4;22.654;85.1;FSR Jakość
219;24-02-202314:42:36;63;99;34;5264.781;1897;168.659;58;57.031;4299.998;12626;48.7;23.759;85;FSR Jakość
220;24-02-202314:42:37;63;99;35;5264.781;1897;168.65;59;77.865;4299.998;12335;48.7;23.79;84.9;FSR Jakość
221;24-02-202314:42:38;63;99;35;5264.781;1912;164.705;54;64.583;4299.998;12254;49.6;22.721;84.9;FSR Jakość
222;24-02-202314:42:39;63;98;34;5264.781;1912;159.254;57;69.468;4299.998;12335;47.7;25.295;84.8;FSR Jakość
223;24-02-202314:42:40;63;98;34;5264.781;1912;163.66;59;76.206;4299.997;12344;48.5;23.635;84.7;FSR Jakość
224;24-02-202314:42:41;63;98;34;5264.781;1912;163.284;58;75;4299.997;12170;49.1;23.706;84.6;FSR Jakość
225;24-02-202314:42:42;63;98;34;5264.781;1912;163.115;56;72.804;4299.999;12274;49.6;23.97;84.5;FSR Jakość
226;24-02-202314:42:43;63;98;33;5264.781;1912;163.075;59;71.094;4299.997;12318;50.7;23.264;84.5;FSR Jakość
227;24-02-202314:42:44;63;98;33;5264.781;1912;161.249;56;61.136;4299.997;12294;51.8;21.753;84.4;FSR Jakość
228;24-02-202314:42:45;63;98;33;5264.781;1912;163.325;54;63.802;4299.999;12269;52.3;24.519;84.3;FSR Jakość
229;24-02-202314:42:46;63;98;33;5264.781;1912;163.325;54;63.802;4299.999;12269;52.3;24.519;84.3;FSR Jakość
1;24-02-202314:30:24;61;98;30;4721.664;1920;159.904;49;69.01;4299.998;10989;45.3;25.824;70.6;FSR Balans
2;24-02-202314:30:25;61;98;31;4721.664;1920;160.101;52;57.292;4299.998;11091;46.3;23.949;70.4;FSR Balans
3;24-02-202314:30:26;62;98;31;4721.664;1920;158.896;53;54.167;4299.997;11254;45.9;23.576;70.2;FSR Balans
4;24-02-202314:30:27;62;98;31;4721.664;1920;158.959;45;59.549;4299.997;11361;45.9;24.171;70.1;FSR Balans
5;24-02-202314:30:28;62;98;31;4721.664;1920;160.529;53;53.561;4299.997;11417;45.9;25.119;69.9;FSR Balans
6;24-02-202314:30:29;63;98;32;4721.664;1920;165.386;46;57.552;4299.999;11455;46.1;23.41;69.8;FSR Balans
7;24-02-202314:30:30;63;98;31;4721.664;1920;162.656;46;52.344;4299.999;11485;45.8;23.899;69.6;FSR Balans
8;24-02-202314:30:31;63;98;31;4721.664;1912;162.404;45;54.262;4299.999;11597;45.2;36.366;69.5;FSR Balans
9;24-02-202314:30:32;64;98;30;4721.664;1912;161.705;48;54.688;4299.999;11608;44.9;23.49;69.3;FSR Balans
10;24-02-202314:30:33;63;98;30;4721.664;1912;159.843;52;57.292;4299.998;11607;44.7;24.966;69.1;FSR Balans
11;24-02-202314:30:34;63;98;30;4721.664;1912;161.721;46;48.958;4299.998;11611;41.3;32.452;69;FSR Balans
12;24-02-202314:30:35;63;98;31;4721.664;1912;162.37;50;55.208;4299.998;11708;45.2;24.663;68.8;FSR Balans
13;24-02-202314:30:36;63;98;30;4721.664;1912;159.955;50;58.436;4299.998;11723;44.7;25.144;68.7;FSR Balans
14;24-02-202314:30:37;63;98;31;4721.664;1912;157.932;49;65.366;4299.998;11713;44.7;27.096;68.5;FSR Balans
15;24-02-202314:30:38;63;98;30;4721.664;1912;157.381;47;63.567;4299.998;11751;45;25.615;68.4;FSR Balans
16;24-02-202314:30:39;63;98;31;4725.664;1912;158.729;45;54.167;4299.998;11810;45.6;27.275;68.2;FSR Balans
17;24-02-202314:30:40;63;98;31;4725.664;1912;158.381;45;55.729;4299.998;11802;45.8;26.538;68.1;FSR Balans
18;24-02-202314:30:41;63;98;31;4725.664;1912;161.731;43;50.781;4299.998;11786;46.1;23.876;68;FSR Balans
19;24-02-202314:30:42;63;98;32;4725.664;1912;162.18;52;50.521;4299.998;11861;46.7;26.246;67.8;FSR Balans
20;24-02-202314:30:43;63;98;33;4725.664;1912;162.771;49;52.865;4299.998;11877;47.3;23.758;67.7;FSR Balans
21;24-02-202314:30:44;63;98;32;4725.664;1912;160.802;47;56.113;4299.998;11864;47.5;23.107;67.6;FSR Balans
22;24-02-202314:30:45;63;98;33;4725.664;1912;161.554;50;57.153;4299.998;11826;47.9;22.819;67.5;FSR Balans
23;24-02-202314:30:58;59;98;34;4823.664;1935;161.915;48;65.365;4299.998;11563;59.9;20.28;78.6;FSR Balans
24;24-02-202314:30:59;59;98;34;4823.664;1920;161.569;48;56.51;4299.998;11560;60.4;18.526;78.5;FSR Balans
25;24-02-202314:31:00;59;97;35;4823.664;1920;162.029;50;62.24;4299.998;11560;59.8;18.143;78.4;FSR Balans
26;24-02-202314:31:01;60;98;35;4823.664;1920;162.557;50;65.365;4299.997;11640;59.9;19.082;78.3;FSR Balans
27;24-02-202314:31:02;60;98;35;4823.664;1920;162.282;48;61.979;4299.999;11628;59.8;18.086;78.2;FSR Balans
28;24-02-202314:31:03;60;98;35;4823.664;1912;162.232;49;59.375;4299.999;11623;59.8;21.01;78.1;FSR Balans
29;24-02-202314:31:04;60;98;35;4823.664;1920;162.422;49;58.333;4299.999;11619;59.9;20.764;78;FSR Balans
30;24-02-202314:31:05;60;97;34;4823.664;1920;157.805;50;70.052;4299.997;11720;57.1;22.089;77.9;FSR Balans
31;24-02-202314:31:06;60;98;35;4823.664;1920;159.236;51;68.229;4299.997;11699;57.6;20.866;77.8;FSR Balans
32;24-02-202314:31:07;60;98;36;4823.664;1920;161.285;51;72.135;4299.998;11762;58.2;20.206;77.7;FSR Balans
33;24-02-202314:31:08;60;98;37;4823.664;1920;162.837;50;72.135;4299.998;11737;56.9;20.476;77.6;FSR Balans
34;24-02-202314:31:09;60;98;36;4823.664;1920;163.637;52;66.423;4299.999;11877;57.5;22.057;77.5;FSR Balans
35;24-02-202314:31:10;60;98;37;4823.664;1920;163.718;50;69.468;4299.999;10696;58.6;21.315;77.4;FSR Balans
36;24-02-202314:31:11;61;98;37;4823.664;1920;161.277;54;59.549;4299.998;10536;57.3;19.221;77.3;FSR Balans
37;24-02-202314:31:12;61;98;38;4823.664;1912;161.478;52;61.515;4299.998;10543;57.7;21.379;77.2;FSR Balans
38;24-02-202314:31:13;60;97;37;4823.664;1920;158.565;50;61.719;4299.998;10634;57;21.241;77.1;FSR Balans
39;24-02-202314:31:14;61;98;38;4823.664;1920;163.778;51;76.563;4299.999;10619;57.4;20.131;77;FSR Balans
40;24-02-202314:31:15;61;98;38;4823.664;1920;164.686;49;64.844;4299.997;10591;58.3;20.072;76.9;FSR Balans
41;24-02-202314:31:16;61;98;38;4823.664;1912;164.283;49;59.635;4299.997;10674;58.9;20.149;76.8;FSR Balans
42;24-02-202314:31:17;61;98;38;4823.664;1897;163.58;51;57.292;4299.999;10650;59.2;18.854;76.7;FSR Balans
43;24-02-202314:31:18;61;98;38;4823.664;1920;164.226;51;60.677;4299.998;10624;59.7;18.445;76.6;FSR Balans
44;24-02-202314:31:19;61;98;38;4823.664;1920;164.059;51;64.044;4299.998;10601;59.9;20.427;76.6;FSR Balans
45;24-02-202314:31:20;61;98;38;4823.664;1920;164.066;50;63.542;4299.998;10686;59.9;18.611;76.5;FSR Balans
46;24-02-202314:31:21;61;98;39;4823.664;1920;164.367;56;67.416;4299.998;10681;60.1;20.747;76.4;FSR Balans
47;24-02-202314:31:31;59;98;26;4825.664;1927;163.384;51;73.033;4299.998;10642;54.9;23.422;82.9;FSR Balans
48;24-02-202314:31:32;59;99;26;4825.664;1927;163.638;52;69.271;4299.998;10676;53.2;21.381;82.8;FSR Balans
49;24-02-202314:31:33;60;99;25;4825.664;1927;163.514;50;69.01;4299.998;10674;53.2;22.921;82.6;FSR Balans
50;24-02-202314:31:34;60;99;26;4827.664;1920;164.036;50;68.229;4299.999;10664;53.4;20.553;82.5;FSR Balans
51;24-02-202314:31:35;60;98;26;4827.664;1920;164.343;51;69.271;4299.999;10744;52.9;21.083;82.4;FSR Balans
52;24-02-202314:31:36;60;98;25;4827.664;1920;162.669;50;74.219;4299.999;10755;52.3;22.414;82.2;FSR Balans
53;24-02-202314:31:37;60;98;25;4827.664;1920;163.724;54;75.781;4299.999;10747;52;22.621;82.1;FSR Balans
54;24-02-202314:31:38;60;99;25;4827.664;1920;164.117;55;68.442;4299.997;10730;51.9;22.391;81.9;FSR Balans
55;24-02-202314:31:39;60;98;26;4827.664;1920;164.268;50;63.802;4299.999;10809;52.9;22.959;81.8;FSR Balans
56;24-02-202314:31:40;61;98;26;4827.664;1912;164.39;49;63.542;4299.999;10799;53.3;20.858;81.7;FSR Balans
57;24-02-202314:31:41;61;98;27;4827.664;1912;165.138;50;63.802;4299.997;10781;54.9;20.823;81.6;FSR Balans
58;24-02-202314:31:42;61;98;27;4827.664;1912;163.705;49;66.688;4299.997;10744;56.2;21.495;81.5;FSR Balans
59;24-02-202314:31:43;61;98;27;4827.664;1920;163.867;53;71.008;4300;10811;57;20.026;81.3;FSR Balans
60;24-02-202314:31:44;61;98;28;4829.664;1912;161.713;49;76.563;4299.997;10802;57.9;22;81.2;FSR Balans
61;24-02-202314:31:45;61;98;28;4829.664;1920;162.869;54;75;4299.997;10777;58.3;22.034;81.1;FSR Balans
62;24-02-202314:31:46;61;98;28;4829.664;1912;162.741;52;74.74;4299.999;10869;57.9;20.644;81;FSR Balans
63;24-02-202314:31:47;61;98;28;4829.664;1912;163.092;50;75.26;4299.997;10862;57.9;20.101;80.9;FSR Balans
64;24-02-202314:31:48;61;98;29;4829.664;1912;163.279;50;75.26;4299.997;10844;58.2;20.4;80.8;FSR Balans
65;24-02-202314:31:49;61;98;29;4829.664;1912;162.448;52;70.833;4299.998;10833;58.8;19.952;80.8;FSR Balans
66;24-02-202314:31:50;61;98;29;4829.664;1912;164.75;50;74.479;4299.998;10925;59.6;19.77;80.7;FSR Balans
67;24-02-202314:31:51;61;98;29;4829.664;1912;164.162;52;64.583;4299.998;10916;59.3;19.83;80.6;FSR Balans
68;24-02-202314:31:52;62;98;29;4829.664;1912;164.928;53;64.583;4299.998;10894;60;20.816;80.5;FSR Balans
69;24-02-202314:31:53;61;98;29;4829.664;1920;163.395;55;64.323;4299.998;10884;59.8;21.596;80.4;FSR Balans
70;24-02-202314:31:54;62;98;30;4829.664;1912;165.068;56;65.104;4299.998;10965;60;19.305;80.3;FSR Balans
71;24-02-202314:32:17;55;95;31;4845.664;1935;148.83;54;87.685;4299.998;10734;46.9;56.778;94.5;FSR Balans
72;24-02-202314:32:18;56;96;33;4845.664;1935;154.052;54;93.229;4299.998;10767;52.4;25.497;94.4;FSR Balans
73;24-02-202314:32:19;57;98;33;4845.664;1935;156.683;52;91.54;4299.998;10776;53.6;23.28;94.2;FSR Balans
74;24-02-202314:32:20;57;98;33;4845.664;1935;153.656;55;89.844;4299.998;10882;53.2;23.297;94.1;FSR Balans
75;24-02-202314:32:21;57;97;32;4845.664;1927;154.075;53;88.802;4299.999;10910;52.7;22.847;93.9;FSR Balans
76;24-02-202314:32:22;57;93;30;4845.664;1927;152.911;51;92.708;4299.999;10935;51.4;27.242;93.8;FSR Balans
77;24-02-202314:32:23;57;92;31;4845.664;1927;154.804;53;91.927;4299.997;10942;50.7;24.507;93.6;FSR Balans
78;24-02-202314:32:24;57;96;31;4845.664;1927;153.032;53;87.428;4299.997;11036;50.4;22.343;93.4;FSR Balans
79;24-02-202314:32:25;57;96;31;4845.664;1927;146.698;52;96.034;4299.998;11033;46.9;29.379;93.3;FSR Balans
80;24-02-202314:32:26;57;97;32;4845.664;1927;154.21;54;96.354;4299.998;11048;49.8;24.465;93.1;FSR Balans
81;24-02-202314:32:27;57;94;30;4845.664;1927;150.243;53;97.135;4299.998;11054;47.1;31.113;92.9;FSR Balans
82;24-02-202314:32:28;57;97;31;4845.664;1927;151.754;55;94.099;4299.999;11133;49.7;24.122;92.8;FSR Balans
83;24-02-202314:32:29;57;92;31;4845.664;1927;153.772;54;92.448;4299.995;11122;49.9;23.402;92.6;FSR Balans
84;24-02-202314:32:30;58;98;33;4845.664;1927;156.195;53;85.938;4299.995;11069;51.2;24.353;92.5;FSR Balans
85;24-02-202314:32:31;58;98;32;4845.664;1927;155.352;53;90.482;4299.999;11168;51.1;22.267;92.3;FSR Balans
86;24-02-202314:32:32;58;98;32;4845.664;1927;151.16;54;92.188;4299.998;11160;50.5;24.339;92.2;FSR Balans
87;24-02-202314:32:33;58;93;31;4845.664;1927;153.009;54;94.531;4299.998;11139;47.7;25.235;92;FSR Balans
88;24-02-202314:32:34;58;88;28;4845.664;1927;153.105;57;95.313;4299.998;11125;49.4;26.461;91.9;FSR Balans
89;24-02-202314:32:35;58;97;31;4845.664;1927;152.954;55;91.927;4299.998;11220;50.8;26.526;91.7;FSR Balans
90;24-02-202314:32:36;59;94;31;4845.664;1927;151.486;57;95.125;4299.998;11194;49.8;25.934;91.6;FSR Balans
91;24-02-202314:32:37;59;95;31;4845.664;1927;155.796;56;94.792;4299.998;11166;50.6;25.001;91.4;FSR Balans
92;24-02-202314:32:38;58;85;28;4845.664;1927;145.86;53;94.01;4299.999;11118;49.4;25.152;91.3;FSR Balans
93;24-02-202314:32:39;59;95;31;4845.664;1927;154.4;56;91.406;4299.997;11221;50.1;30.806;91.1;FSR Balans
94;24-02-202314:32:40;59;94;31;4845.664;1927;148.36;55;94.792;4299.997;11184;49.8;26.782;91;FSR Balans
95;24-02-202314:32:41;59;97;33;4845.664;1927;156.963;54;91.667;4299.998;11150;52.1;24.977;90.8;FSR Balans
96;;55;98;33;4923.594;1942;155.273;57;83.854;4299.999;11810;57.98;23.041;87.1;FSR Balans
97;;56;98;33;4923.594;1942;156.874;55;75.521;4299.993;11876;61.78;19.907;87.1;FSR Balans
98;;56;98;32;4923.594;1942;153.295;55;83.873;4299.993;11928;60.68;18.816;87;FSR Balans
99;;56;97;32;4923.594;1927;153.353;57;96.615;4300;11994;58.88;22.271;87;FSR Balans
100;;57;98;32;4923.594;1927;152.718;55;87.685;4299.998;12123;60.68;20.773;87;FSR Balans
101;;57;98;32;4923.594;1927;154.646;56;82.813;4299.998;12148;61.48;22.516;87;FSR Balans
102;;57;98;32;4923.594;1927;154.44;56;91.667;4299.998;12161;61.68;20.142;86.9;FSR Balans
103;;57;98;32;4923.594;1927;155.872;56;87.24;4299.998;12172;61.48;23.237;86.9;FSR Balans
104;;57;98;32;4939.594;1927;155.616;55;91.927;4299.998;12279;62.08;20.954;86.9;FSR Balans
105;;58;94;32;4939.594;1927;155.702;58;93.49;4299.998;12288;61.28;20.243;86.9;FSR Balans
106;;58;98;32;4939.594;1927;155.247;57;82.551;4299.998;12284;61.78;19.682;86.8;FSR Balans
107;;58;98;32;4939.594;1927;156.157;55;87.172;4299.998;12334;62.18;17.897;86.8;FSR Balans
108;;58;97;31;4939.594;1927;153.19;55;84.896;4299.998;12395;59.58;22.091;86.8;FSR Balans
109;;58;98;31;4939.594;1927;154.645;55;99.219;4299.998;12371;60.88;19.767;86.8;FSR Balans
110;;58;98;33;4955.594;1927;155.921;54;95.573;4299.999;12350;61.78;18.948;86.7;FSR Balans
111;;58;98;32;4955.594;1927;157.251;55;61.719;4299.998;12434;62.28;17.595;86.7;FSR Balans
112;;58;98;30;4955.594;1927;155.366;55;80.469;4299.998;12383;63.58;19.058;86.7;FSR Balans
113;;59;98;29;4955.594;1927;158.688;58;83.333;4299.998;12338;64.98;19.503;86.7;FSR Balans
114;;59;98;29;4955.594;1927;156.556;57;83.854;4299.998;12303;66.18;19.739;86.6;FSR Balans
115;;58;88;27;4955.594;1927;143.904;57;97.656;4299.998;12424;56.08;21.986;86.6;FSR Balans
116;;58;90;30;4955.594;1927;141.668;56;98.678;4299.999;12435;53.68;29.071;86.6;FSR Balans
117;;58;90;29;4955.594;1927;148.48;57;98.177;4299.999;12420;57.28;22.686;86.5;FSR Balans
118;;58;92;28;4987.594;1927;137.52;57;97.947;4299.998;12366;54.48;22.287;86.5;FSR Balans
119;;58;86;27;4987.594;1927;144.909;59;98.177;4299.998;12513;52.48;25.676;86.5;FSR Balans
120;;59;97;30;4987.594;1927;152.493;58;97.135;4299.998;12495;54.58;24.761;86.4;FSR Balans
121;;59;94;30;4987.594;1927;151.821;56;99.74;4299.998;12473;54.98;22.023;86.4;FSR Balans
122;;59;97;32;4987.594;1927;156.278;58;96.354;4299.998;12465;56.78;24.022;86.4;FSR Balans
123;;59;83;28;4987.594;1927;142.663;58;97.396;4299.997;12552;55.28;25.823;86.3;FSR Balans
124;;59;96;32;4987.594;1927;152.201;55;98.438;4299.997;12555;57.18;23.652;86.3;FSR Balans
125;;58;92;30;4987.594;1927;152.582;56;99.219;4299.999;12519;55.78;24.421;86.3;FSR Balans
126;;60;95;32;4987.594;1927;155.41;59;98.678;4299.999;12672;59.08;21.134;86.3;FSR Balans
127;;59;87;29;4987.594;1927;151.47;56;98.438;4299.998;12662;55.58;24.297;86.2;FSR Balans
128;;59;98;33;4987.594;1927;158.369;56;96.921;4299.998;12624;57.08;21.55;86.2;FSR Balans
129;;60;97;32;4987.594;1927;154.499;56;93.49;4299.998;12608;60.08;21.501;86.2;FSR Balans
130;;60;97;32;4987.594;1927;157.532;57;97.135;4299.999;12662;59.58;22.519;86.1;FSR Balans
131;;59;95;32;4987.594;1927;156.098;56;92.862;4299.998;12641;57.78;21.458;86.1;FSR Balans
132;;60;98;33;4987.594;1927;159.718;56;92.708;4299.966;12584;61.58;20.097;86.1;FSR Balans
133;;60;98;33;4987.594;1927;157.518;56;93.842;4299.966;12516;64.08;19.09;86.1;FSR Balans
134;;60;98;32;4987.594;1927;153.632;56;97.396;4300.015;12638;60.58;20.254;86;FSR Balans
135;;60;98;33;4987.594;1927;161.041;57;100;4299.998;12628;60.88;20.945;86;FSR Balans
136;;61;98;32;4987.594;1927;158.781;55;89.583;4299.998;12603;60.88;21.682;86;FSR Balans
137;;61;98;32;4987.594;1927;156.437;57;94.01;4299.998;12699;64.08;21.647;86;FSR Balans
138;;61;98;32;5003.594;1927;160.596;58;92.188;4299.998;12719;64.38;23.382;85.9;FSR Balans
139;;61;98;32;5037.594;1927;157.015;57;93.49;4299.998;12697;64.08;20.615;85.9;FSR Balans
140;;61;94;31;5053.594;1927;159.48;57;98.177;4299.999;12694;63.78;20.8;85.9;FSR Balans
141;;61;96;31;5069.594;1927;154.942;56;96.094;4299.999;12819;63.18;20.323;85.9;FSR Balans
142;;61;98;33;5085.594;1927;157.963;57;92.969;4299.999;12806;61.58;20.747;85.9;FSR Balans
143;;61;98;32;5117.594;1927;160.397;56;91.406;4299.998;12798;62.68;22.216;85.8;FSR Balans
144;;61;98;32;5117.594;1927;156.566;59;90.885;4299.998;12605;58.58;26.477;85.8;FSR Balans
145;;61;98;33;5117.594;1927;161.752;57;93.919;4299.998;12763;60.78;22.232;85.8;FSR Balans
146;;61;95;32;5101.594;1912;153.759;58;92.448;4299.998;12741;61.38;23.051;85.8;FSR Balans
147;;61;98;33;5101.594;1912;159.132;57;100;4299.998;12719;61.08;20.803;85.7;FSR Balans
148;;61;96;32;5101.594;1912;156.786;59;96.408;4299.998;12684;60.58;25.005;85.7;FSR Balans
149;;61;98;34;5101.594;1912;157.718;58;89.953;4299.998;12815;62.08;20.678;85.7;FSR Balans
150;;61;95;33;5101.594;1912;158.511;57;95.125;4299.998;12859;62.08;19.869;85.7;FSR Balans
151;;61;93;32;5101.594;1912;158.184;57;94.484;4299.997;12816;59.58;21.796;85.6;FSR Balans
