02, Datetime, GPU temperature     ,GPU usage           ,FB usage            ,Memory usage        ,Core clock          ,Memory clock        ,Power               ,CPU temperature     ,CPU usage           ,CPU clock           ,RAM usage           ,Framerate           ,Frametime           ,Framerate Min       ,Framerate Avg       ,Framerate Max       ,Framerate 1% Low    ,Fan speed 2         ,Fan tachometer 2
80, 24-02-2023 10:25:25, 63.000              ,99.000              ,37.000              ,5394.277            ,1905.000            ,7500.999            ,168.367             ,52.000              ,41.146              ,4300.000            ,8765.000            ,43.100              ,24.703              ,0.100               ,43.100              ,2673.700            ,0.200               ,37.000              ,1415.000            
80, 24-02-2023 10:25:26, 63.000              ,99.000              ,36.000              ,5394.277            ,1890.000            ,7500.999            ,166.295             ,55.000              ,38.021              ,4299.999            ,8795.000            ,42.900              ,24.867              ,0.100               ,43.100              ,2673.700            ,0.200               ,37.000              ,1417.000            
80, 24-02-2023 10:25:27, 63.000              ,99.000              ,36.000              ,5394.277            ,1897.000            ,7500.999            ,166.225             ,56.000              ,38.228              ,4299.999            ,8779.000            ,43.200              ,24.329              ,0.100               ,43.100              ,2673.700            ,0.200               ,37.000              ,1421.000            
80, 24-02-2023 10:25:28, 63.000              ,99.000              ,36.000              ,5394.277            ,1912.000            ,7500.999            ,168.501             ,54.000              ,44.010              ,4299.999            ,8705.000            ,43.300              ,24.461              ,0.100               ,43.100              ,2673.700            ,0.200               ,37.000              ,1422.000            
80, 24-02-2023 10:25:29, 63.000              ,99.000              ,36.000              ,5394.277            ,1897.000            ,7500.999            ,164.651             ,53.000              ,43.629              ,4299.999            ,8724.000            ,42.800              ,25.142              ,0.100               ,43.100              ,2673.700            ,0.200               ,37.000              ,1424.000            
80, 24-02-2023 10:25:30, 64.000              ,99.000              ,36.000              ,5394.277            ,1897.000            ,7500.999            ,165.904             ,54.000              ,40.885              ,4299.999            ,8765.000            ,43.600              ,24.764              ,0.100               ,43.100              ,2673.700            ,0.200               ,37.000              ,1427.000            
80, 24-02-2023 10:25:31, 63.000              ,99.000              ,35.000              ,5394.277            ,1905.000            ,7500.999            ,165.509             ,53.000              ,38.997              ,4300.000            ,8890.000            ,44.100              ,24.244              ,0.100               ,43.100              ,2673.700            ,0.200               ,37.000              ,1424.000            
80, 24-02-2023 10:25:32, 63.000              ,99.000              ,35.000              ,5394.277            ,1905.000            ,7500.999            ,166.925             ,50.000              ,40.983              ,4299.999            ,8828.000            ,44.700              ,23.792              ,0.100               ,43.100              ,2673.700            ,0.200               ,37.000              ,1424.000            
80, 24-02-2023 10:25:33, 64.000              ,99.000              ,35.000              ,5394.277            ,1905.000            ,7500.999            ,165.993             ,51.000              ,42.969              ,4299.999            ,8769.000            ,45.400              ,23.909              ,0.100               ,43.100              ,2673.700            ,0.200               ,37.000              ,1425.000            
80, 24-02-2023 10:25:34, 63.000              ,99.000              ,36.000              ,5394.277            ,1912.000            ,7500.999            ,165.973             ,55.000              ,38.802              ,4299.999            ,8857.000            ,45.500              ,23.306              ,0.100               ,43.100              ,2673.700            ,0.200               ,37.000              ,1426.000            
80, 24-02-2023 10:25:35, 63.000              ,99.000              ,36.000              ,5394.277            ,1920.000            ,7500.999            ,166.342             ,50.000              ,43.750              ,4299.999            ,8870.000            ,45.800              ,23.284              ,0.100               ,43.100              ,2673.700            ,0.200               ,38.000              ,1437.000            
80, 24-02-2023 10:25:36, 63.000              ,99.000              ,35.000              ,5394.277            ,1920.000            ,7500.999            ,165.456             ,53.000              ,43.098              ,4299.999            ,8809.000            ,45.100              ,23.993              ,0.100               ,43.100              ,2673.700            ,0.200               ,38.000              ,1446.000            
80, 24-02-2023 10:25:37, 63.000              ,99.000              ,36.000              ,5394.277            ,1920.000            ,7500.999            ,164.281             ,55.000              ,41.777              ,4300.000            ,8785.000            ,45.900              ,23.292              ,0.100               ,43.100              ,2673.700            ,0.200               ,38.000              ,1454.000            
80, 24-02-2023 10:25:38, 63.000              ,99.000              ,35.000              ,5394.277            ,1920.000            ,7500.999            ,164.248             ,55.000              ,44.123              ,4300.000            ,8870.000            ,46.100              ,23.205              ,0.100               ,43.100              ,2673.700            ,0.200               ,38.000              ,1458.000            
80, 24-02-2023 10:25:39, 63.000              ,99.000              ,36.000              ,5394.277            ,1920.000            ,7500.999            ,164.153             ,54.000              ,40.718              ,4299.999            ,8845.000            ,45.900              ,23.115              ,0.100               ,43.100              ,2673.700            ,0.200               ,38.000              ,1456.000            
80, 24-02-2023 10:25:40, 63.000              ,99.000              ,36.000              ,5394.277            ,1912.000            ,7500.999            ,163.637             ,54.000              ,40.625              ,4299.999            ,8819.000            ,45.700              ,23.001              ,0.100               ,43.100              ,2673.700            ,0.200               ,38.000              ,1458.000            
