Datetime;GPUtemperature;GPUusage;FBusage;Memoryusage;Coreclock;Power;CPUtemperature;CPUusage;CPUclock;RAMusage;Framerate;Frametime;FramerateAvg
24-02-202313:19:09;61.000;99.000;41.000;5881.199;1920.000;165.420;56.000;84.349;4300.000;13437.000;39.800;30.304;80.100
24-02-202313:19:10;61.000;99.000;41.000;5881.199;1920.000;162.945;56.000;85.723;4299.998;13489.000;38.100;32.242;80.000
24-02-202313:19:11;61.000;99.000;40.000;5881.199;1920.000;163.016;56.000;81.250;4299.998;13438.000;37.800;31.794;80.000
24-02-202313:19:12;61.000;99.000;42.000;5881.199;1912.000;162.821;55.000;78.385;4300.000;13396.000;37.800;30.048;80.000
24-02-202313:19:13;61.000;99.000;42.000;5881.199;1912.000;160.705;54.000;79.688;4299.998;13540.000;37.900;30.816;79.900
24-02-202313:19:14;61.000;99.000;42.000;5881.199;1920.000;162.066;55.000;81.510;4299.998;13499.000;38.800;32.575;79.900
24-02-202313:19:15;61.000;99.000;42.000;5881.199;1920.000;164.073;55.000;80.469;4299.999;13443.000;40.000;31.722;79.800
24-02-202313:19:16;61.000;99.000;42.000;5881.199;1912.000;162.895;56.000;83.854;4299.999;13431.000;40.300;29.507;79.800
24-02-202313:19:17;61.000;99.000;43.000;5881.199;1920.000;163.737;58.000;83.854;4300.000;13520.000;39.100;28.985;79.700
24-02-202313:19:18;61.000;99.000;42.000;5881.199;1912.000;163.889;55.000;91.146;4299.999;13483.000;41.100;42.864;79.700
24-02-202313:19:19;61.000;98.000;42.000;5881.199;1920.000;162.418;56.000;85.156;4299.999;13423.000;40.600;28.032;79.700
24-02-202313:19:20;61.000;99.000;41.000;5881.199;1920.000;162.576;56.000;84.635;4299.999;13421.000;39.600;31.213;79.600
24-02-202313:19:21;62.000;99.000;40.000;5881.199;1912.000;161.592;54.000;78.906;4300.000;13510.000;38.900;32.677;79.600
24-02-202313:19:22;62.000;99.000;41.000;5881.199;1912.000;163.494;55.000;77.604;4299.998;13474.000;39.100;31.677;79.500
24-02-202313:19:23;61.000;99.000;41.000;5897.199;1920.000;162.777;57.000;83.073;4299.998;13356.000;40.600;28.972;79.500
24-02-202313:19:24;62.000;99.000;40.000;5897.199;1920.000;160.819;57.000;79.948;4300.000;13471.000;41.000;28.167;79.400
24-02-202313:19:25;61.000;99.000;41.000;5897.199;1920.000;161.655;56.000;82.292;4299.998;13453.000;41.200;31.254;79.400
24-02-202313:19:26;62.000;99.000;42.000;5899.199;1920.000;164.110;55.000;78.443;4299.998;13422.000;42.500;26.974;79.400
24-02-202313:19:27;62.000;99.000;41.000;5899.199;1920.000;159.154;54.000;80.705;4299.999;13404.000;42.300;28.892;79.300
24-02-202313:19:28;62.000;99.000;39.000;5899.199;1920.000;159.844;57.000;75.521;4299.999;13516.000;41.600;29.776;79.300
24-02-202313:19:29;62.000;99.000;40.000;5915.199;1920.000;160.814;54.000;82.552;4299.999;13528.000;40.300;29.875;79.300
24-02-202313:19:30;62.000;99.000;41.000;5915.199;1920.000;164.253;59.000;71.615;4300.001;13512.000;39.500;31.814;79.200
24-02-202313:19:31;62.000;99.000;41.000;5915.199;1920.000;165.716;59.000;74.479;4300.000;13540.000;37.900;30.397;79.200
24-02-202313:19:32;62.000;99.000;42.000;5915.199;1920.000;165.752;55.000;81.510;4300.000;13626.000;39.000;29.762;79.100
24-02-202313:19:33;62.000;99.000;42.000;5915.199;1912.000;166.142;54.000;83.854;4299.999;13532.000;38.100;51.600;79.100
24-02-202313:19:34;63.000;99.000;42.000;5915.199;1912.000;165.421;54.000;83.594;4299.999;13525.000;40.100;29.271;79.000
24-02-202313:19:35;63.000;99.000;43.000;5915.199;1905.000;163.893;55.000;76.563;4299.999;13582.000;38.300;32.023;79.000
24-02-202313:19:36;63.000;99.000;44.000;5915.199;1905.000;163.567;54.000;80.729;4299.999;13585.000;39.000;35.526;79.000
24-02-202313:19:37;63.000;99.000;43.000;5915.199;1882.000;162.506;53.000;79.688;4299.999;13573.000;38.900;32.325;78.900
24-02-202313:19:38;63.000;99.000;42.000;5929.199;1920.000;162.377;55.000;76.563;4299.999;13528.000;37.600;31.132;78.900
24-02-202313:19:39;63.000;99.000;43.000;5929.199;1905.000;160.764;54.000;79.688;4299.999;13658.000;38.200;33.027;78.800
24-02-202313:19:40;63.000;99.000;45.000;5929.199;1912.000;167.080;57.000;80.729;4299.998;13616.000;38.500;36.257;78.800
24-02-202313:19:41;63.000;99.000;44.000;5929.199;1905.000;164.609;57.000;76.563;4299.998;13542.000;39.200;28.954;78.700
24-02-202313:19:42;63.000;99.000;42.000;5945.199;1905.000;164.983;55.000;75.260;4299.999;13517.000;40.300;29.456;78.700
24-02-202313:19:43;63.000;99.000;43.000;5945.199;1905.000;165.277;57.000;71.094;4299.999;13621.000;39.400;30.759;78.700
24-02-202313:19:44;63.000;99.000;43.000;5945.199;1890.000;166.198;53.000;72.917;4300.000;13614.000;38.000;31.432;78.600
24-02-202313:19:45;63.000;99.000;42.000;5945.199;1897.000;166.111;56.000;76.139;4300.001;13551.000;36.300;37.966;78.600
24-02-202313:19:46;63.000;99.000;42.000;5945.199;1905.000;168.956;53.000;76.563;4300.001;13572.000;37.700;30.095;78.500
24-02-202313:19:47;63.000;99.000;42.000;5961.199;1897.000;166.986;53.000;75.148;4299.999;13621.000;37.800;32.223;78.500
24-02-202313:19:48;63.000;99.000;42.000;5961.199;1897.000;166.397;54.000;78.646;4299.999;13566.000;38.000;30.338;78.500
24-02-202313:19:49;63.000;99.000;43.000;5961.199;1897.000;165.740;57.000;70.052;4299.999;13505.000;37.700;30.374;78.400
24-02-202313:19:50;63.000;99.000;42.000;5961.199;1890.000;166.325;55.000;82.810;4300.000;13591.000;38.100;38.125;78.400
24-02-202313:19:51;63.000;99.000;42.000;5961.199;1882.000;163.176;57.000;75.000;4300.000;13604.000;37.700;30.850;78.300
