02,Datetime,GPUtemperature,GPUusage,FBusage,Memoryusage,Coreclock,Memoryclock,Power,CPUtemperature,CPUusage,CPUclock,RAMusage,Framerate,Frametime,FramerateMin,FramerateAvg,FramerateMax,Framerate1%Low,Fanspeed2,Fantachometer2
80,24-02-202314:32:09,46.000,39.000,8.000,4829.664,907.000,5000.996,36.062,52.000,61.929,4300.018,10682.000,253.300,5.852,0.800,90.400,1552.700,3.800,30.000,1230.000
80,24-02-202314:32:10,46.000,39.000,8.000,4829.664,907.000,5000.996,36.117,53.000,76.042,4299.998,10682.000,249.900,12.729,0.800,91.100,1552.700,3.800,30.000,1227.000
80,24-02-202314:32:11,46.000,38.000,8.000,4845.664,930.000,5000.996,36.126,52.000,69.468,4299.998,10598.000,252.400,6.694,0.800,91.700,1552.700,3.800,30.000,1230.000
80,24-02-202314:32:12,46.000,38.000,8.000,4845.664,930.000,5000.996,35.985,52.000,71.094,4299.999,10580.000,252.700,5.854,0.800,92.300,1552.700,3.800,30.000,1225.000
80,24-02-202314:32:13,46.000,41.000,8.000,4845.664,915.000,5000.996,36.005,53.000,76.042,4299.999,10639.000,251.300,6.008,0.800,93.000,1552.700,3.800,30.000,1224.000
80,24-02-202314:32:14,45.000,38.000,8.000,4845.664,915.000,5000.996,36.142,52.000,65.625,4299.998,10632.000,250.900,6.726,0.800,93.600,1552.700,3.800,30.000,1224.000
80,24-02-202314:32:15,45.000,38.000,8.000,4845.664,900.000,5000.996,35.966,53.000,72.831,4299.998,10648.000,246.600,8.496,0.800,94.200,1552.700,7.500,30.000,1230.000
80,24-02-202314:32:16,45.000,38.000,8.000,4845.664,877.000,5000.996,36.024,52.000,69.363,4299.998,10701.000,242.600,7.323,0.800,94.700,1552.700,7.500,30.000,1224.000
80,24-02-202314:32:17,55.000,95.000,31.000,4845.664,1935.000,7500.999,148.830,54.000,87.685,4299.998,10734.000,46.900,56.778,0.800,94.500,1552.700,7.500,30.000,1227.000
80,24-02-202314:32:18,56.000,96.000,33.000,4845.664,1935.000,7500.999,154.052,54.000,93.229,4299.998,10767.000,52.400,25.497,0.800,94.400,1552.700,7.500,30.000,1219.000
80,24-02-202314:32:19,57.000,98.000,33.000,4845.664,1935.000,7500.999,156.683,52.000,91.540,4299.998,10776.000,53.600,23.280,0.800,94.200,1552.700,7.500,30.000,1217.000
80,24-02-202314:32:20,57.000,98.000,33.000,4845.664,1935.000,7500.999,153.656,55.000,89.844,4299.998,10882.000,53.200,23.297,0.800,94.100,1552.700,7.500,30.000,1213.000
80,24-02-202314:32:21,57.000,97.000,32.000,4845.664,1927.000,7500.999,154.075,53.000,88.802,4299.999,10910.000,52.700,22.847,0.800,93.900,1552.700,7.500,30.000,1212.000
80,24-02-202314:32:22,57.000,93.000,30.000,4845.664,1927.000,7500.999,152.911,51.000,92.708,4299.999,10935.000,51.400,27.242,0.800,93.800,1552.700,7.500,30.000,1204.000
80,24-02-202314:32:23,57.000,92.000,31.000,4845.664,1927.000,7500.999,154.804,53.000,91.927,4299.997,10942.000,50.700,24.507,0.800,93.600,1552.700,7.500,30.000,1208.000
80,24-02-202314:32:24,57.000,96.000,31.000,4845.664,1927.000,7500.999,153.032,53.000,87.428,4299.997,11036.000,50.400,22.343,0.800,93.400,1552.700,7.500,30.000,1208.000
80,24-02-202314:32:25,57.000,96.000,31.000,4845.664,1927.000,7500.999,146.698,52.000,96.034,4299.998,11033.000,46.900,29.379,0.800,93.300,1552.700,7.500,30.000,1208.000
80,24-02-202314:32:26,57.000,97.000,32.000,4845.664,1927.000,7500.999,154.210,54.000,96.354,4299.998,11048.000,49.800,24.465,0.800,93.100,1552.700,7.500,30.000,1209.000
80,24-02-202314:32:27,57.000,94.000,30.000,4845.664,1927.000,7500.999,150.243,53.000,97.135,4299.998,11054.000,47.100,31.113,0.800,92.900,1552.700,7.500,30.000,1203.000
80,24-02-202314:32:28,57.000,97.000,31.000,4845.664,1927.000,7500.999,151.754,55.000,94.099,4299.999,11133.000,49.700,24.122,0.800,92.800,1552.700,9.500,30.000,1205.000
80,24-02-202314:32:29,57.000,92.000,31.000,4845.664,1927.000,7500.999,153.772,54.000,92.448,4299.995,11122.000,49.900,23.402,0.800,92.600,1552.700,9.500,30.000,1206.000
80,24-02-202314:32:30,58.000,98.000,33.000,4845.664,1927.000,7500.999,156.195,53.000,85.938,4299.995,11069.000,51.200,24.353,0.800,92.500,1552.700,9.500,30.000,1205.000
80,24-02-202314:32:31,58.000,98.000,32.000,4845.664,1927.000,7500.999,155.352,53.000,90.482,4299.999,11168.000,51.100,22.267,0.800,92.300,1552.700,9.500,30.000,1208.000
80,24-02-202314:32:32,58.000,98.000,32.000,4845.664,1927.000,7500.999,151.160,54.000,92.188,4299.998,11160.000,50.500,24.339,0.800,92.200,1552.700,9.500,30.000,1206.000
80,24-02-202314:32:33,58.000,93.000,31.000,4845.664,1927.000,7500.999,153.009,54.000,94.531,4299.998,11139.000,47.700,25.235,0.800,92.000,1552.700,9.500,30.000,1206.000
80,24-02-202314:32:34,58.000,88.000,28.000,4845.664,1927.000,7500.999,153.105,57.000,95.313,4299.998,11125.000,49.400,26.461,0.800,91.900,1552.700,9.500,30.000,1208.000
80,24-02-202314:32:35,58.000,97.000,31.000,4845.664,1927.000,7500.999,152.954,55.000,91.927,4299.998,11220.000,50.800,26.526,0.800,91.700,1552.700,9.500,30.000,1205.000
